0000 
010000 
0.00000000E+00 
000000  8.24388712E-04  -1.54135456E+00 -4.11902951E-02 -5.29068461E-01  -6.32699330E-02 -5.20168633E-01  5.67459842E-02 
000001  8.11654789E-04   1.03919548E+00  1.99572069E+00 -1.48123437E+00   1.22867504E-01 -1.02823675E-01  8.24710021E-02 
000002  8.01648928E-04  -9.35168846E-01 -9.63765288E-02  2.50970406E-02   1.95719338E-01 -4.21880574E-01 -1.32145776E-01 
000003  7.99065981E-04  -9.19373884E-01 -9.12854910E-02  7.76659391E-02   7.51590215E-01 -2.19696545E-01  5.23896288E-02 
000004  7.94429401E-04  -1.29694005E+00 -1.14077193E-01 -1.48225551E-02  -4.30514111E-01  5.16005966E-01 -5.14344024E-01 
000005  7.94029726E-04  -1.26353650E+00  1.95407856E-01  1.54286869E-01   2.83282473E-01 -2.67458008E-01  5.92956466E-03 
000006  7.91180378E-04  -1.92944457E-01 -4.15651830E-01 -8.75006881E-01  -3.06297679E-01 -5.43071414E-02  2.19621374E-01 
000007  7.88678931E-04  -6.56168398E-01  5.94208128E-02 -1.96064173E-01  -2.78934865E-01 -4.50977822E-01  3.94978993E-01 
000008  7.87436097E-04  -1.12394484E+00  5.42533749E-01 -1.70552423E-01   3.07347737E-01 -3.51297825E-01  3.79654022E-01 
000009  7.58667909E-04  -1.07060625E+00 -6.52886500E-01  9.38361501E-01  -1.07832820E-01 -1.22230663E-01 -2.40343129E-01 
000010  7.55081850E-04  -8.80008204E-01 -3.50586277E-01  1.03180226E-01   1.93381493E-01  2.80632901E-01 -2.04583063E-01 
000011  7.50994431E-04  -6.14114912E-01 -4.09357570E-01  5.59782028E-01  -2.86280426E-01 -5.39270631E-02  2.23093704E-01 
000012  7.46426339E-04  -1.27764395E+00  1.00881355E-01  3.37953325E-01   4.08599235E-01  4.55583820E-01  1.39597130E-01 
000013  7.45520642E-04  -4.78984275E-01 -3.89794973E-01 -1.06129192E+00   4.64575227E-02 -2.23018735E-01 -3.76941766E-01 
000014  7.40208751E-04  -9.08883504E-01  1.07558918E-01  1.85988306E-01  -2.48796475E-01  8.78868652E-02  1.77004657E-01 
000015  7.38992499E-04  -2.09717134E+00  3.01707240E+00 -4.36655753E-01   1.66537008E-01 -1.45110221E-01  2.31504484E-01 
000016  7.23091732E-04   1.00607238E+00  2.01074314E+00  1.46406329E+00   3.84253470E-02 -2.91527424E-02  1.71861620E-01 
000017  7.17840449E-04  -1.28314740E+00 -4.09574142E-01 -1.36701460E-01   6.13894794E-02  4.19427998E-01  3.57281857E-01 
000018  7.12994901E-04  -8.17688803E-01 -5.50013139E-01  3.69825862E-01  -5.62727593E-02 -2.00893993E-01  7.90323893E-02 
000019  7.11769464E-04  -8.85559954E-01 -3.07681616E-02  6.57273904E-02   5.11950951E-02  2.86218721E-01 -2.30614796E-01 
000020  7.10504269E-04  -1.59064480E+00  2.57203916E-01  1.78607811E-01   2.72127117E-01 -2.63901786E-01 -2.40891156E-01 
000021  7.02293710E-04  -9.66401219E-01  3.00748322E-01  2.94117522E+00   3.08005691E-02 -3.80194432E-02 -5.65540781E-02 
000022  6.96096230E-04  -2.24689948E+00 -1.82029806E-01 -8.21674720E-01  -3.08321276E-01 -2.19914583E-01  1.40058225E-01 
000023  6.95516744E-04  -7.73085133E-01 -3.45216107E-01 -1.61059724E-01  -3.41819907E-01  2.03527536E-01 -5.50848329E-01 
000024  6.88306305E-04  -1.38877921E+00  1.10269765E+00 -8.88595268E-02   2.13270748E-01 -2.56037966E-01  5.00613679E-01 
000025  6.87619204E-04  -1.41919760E+00 -1.06298824E-01  7.41611074E-01   3.27893778E-01 -5.37655258E-01  5.45757501E-01 
000026  6.85599363E-04  -2.70737272E+00 -3.20023748E-01 -5.26933146E-01  -6.31097388E-03  3.17814455E-01 -2.49866770E-01 
000027  6.79642308E-04  -5.53750302E-01 -3.73976873E-03 -9.30144001E-01   1.47288903E-01 -5.58352434E-01 -8.01429069E-02 
000028  6.77015016E-04  -1.00911523E+00 -1.69362261E-01 -9.20192078E-02  -2.54306743E-01  1.90175930E-01 -1.60596830E-02 
000029  6.72835553E-04  -1.12775002E+00 -2.62201740E-01 -2.71887170E-01   1.35915290E-02 -8.41013006E-01 -4.77457453E-01 
000030  6.71676230E-04  -1.22199849E+00 -4.10881423E-01 -3.21967319E-01   6.16543509E-02  1.46999082E-01  5.91596237E-01 
000031  6.65559364E-04  -3.16727442E-01 -3.55989081E-01  4.03856754E-02  -2.16938387E-01 -5.66442910E-02  3.63653933E-01 
000032  6.63315117E-04  -4.54172586E-03 -1.08093451E+00 -5.14315454E-01   1.18413115E-01  4.80327219E-01  1.07750568E-01 
000033  6.56210982E-04  -1.04731035E+00 -1.73148187E-02  2.99179450E-01   5.23153216E-01  1.58360449E-01  5.71552471E-01 
000034  6.52932469E-04  -1.24346938E+00 -1.84620459E-01 -2.76816941E-01   1.84354793E-01 -7.06079444E-01  3.88855602E-01 
000035  6.47778826E-04  -1.23254662E+00 -5.96868717E-01 -2.93293921E-01  -6.30095927E-01  1.43168104E-01  3.31415433E-01 
000036  6.47288734E-04  -1.63651974E+00  8.57941380E-01 -6.77771562E-01   3.51919652E-01  7.22898566E-02  4.75196400E-01 
000037  6.46209052E-04  -5.31687671E-01  5.22427365E-01  1.22456284E-01   3.78446713E-01 -1.85451412E-01 -1.23344661E-02 
000038  6.42302847E-04  -8.97878183E-01 -2.98025656E-01  1.92308566E-01  -1.04568006E-01  9.72843602E-02 -8.14124202E-01 
000039  6.36182882E-04  -1.32897692E+00  6.00159849E-02  3.25910272E-01  -2.71734423E-01  9.42528636E-02  2.11921664E-01 
000040  6.34910976E-04   3.48439944E-01 -1.65416318E+00  6.18966946E-02   4.02075259E-03 -1.76086799E-01  1.90413432E-01 
000041  6.34030813E-04  -1.18272601E+00 -6.95164881E-01 -3.23649732E-01  -3.97718112E-01 -4.26459424E-01  1.90850415E-01 
000042  6.33716593E-04  -1.12796977E+00  1.75390395E-01  5.23908961E-02  -4.13638659E-02  8.27861454E-02 -3.61425746E-01 
000043  6.30864787E-04  -6.36333964E-01  2.01409947E-02  2.04346907E-02  -3.74262197E-01 -4.33253470E-01  2.74156584E-01 
000044  6.30689128E-04  -1.12019565E+00  1.49655526E-01 -1.66693453E+00   9.35340672E-03  9.27286641E-02 -1.20467941E-01 
000045  6.30599735E-04  -1.82466976E+00  8.72507183E-02  2.41947669E-01  -3.80818478E-01 -1.88273871E-01 -1.77894504E-01 
000046  6.24533520E-04  -1.30701809E+00  6.93297373E-01  8.31327278E-01  -9.44761541E-02  6.45514845E-02  9.70350426E-02 
000047  6.18081955E-04  -1.52409155E+00  1.58158124E+00 -1.99754044E-01  -3.36108827E-01 -7.54798812E-02  2.64128843E-01 
000048  6.16974538E-04  -1.32694437E+00  8.10686171E-02  5.41639783E-01  -3.03801345E-01  4.40358184E-01 -3.55891959E-01 
000049  6.14574945E-04  -1.25785806E+00 -8.10096570E-01  3.30467614E-01  -2.30182949E-01 -1.84351757E-02  9.73171559E-02 
000050  6.13739860E-04  -9.82392731E-01  5.47326429E-02 -1.03896611E-01   4.84562801E-02  2.83141194E-03  3.98642257E-01 
000051  5.96283864E-04  -1.31636826E+00 -4.26979285E-01  9.84085800E-01  -4.50294840E-01  1.70543426E-02  3.32287911E-01 
000052  5.89040949E-04  -9.60175352E-01 -4.53706126E-01  8.24341115E-02   6.32317708E-01 -5.97352908E-01  1.51189357E-02 
000053  5.87322954E-04  -5.57155333E-01 -4.70772489E-01 -1.38265231E-01  -2.16483567E-02 -7.09741935E-02  3.63319056E-02 
000054  5.87162292E-04  -1.22195946E+00  2.46257748E-01  7.04574997E-02  -1.64420236E-01 -4.83363507E-02 -4.73520917E-01 
000055  5.86601926E-04  -1.06931425E+00 -1.73640221E+00  3.75247091E+00   2.24836904E-01  2.76464372E-01  1.71002548E-01 
000056  5.72776714E-04  -1.43157721E+00 -1.27194644E-01  2.38940281E-01   1.62142283E-01 -1.32242720E-02 -4.86689209E-01 
000057  5.64057210E-04  -1.44684379E+00 -2.88497465E-01 -4.77332406E-01  -2.65158212E-01  3.82335374E-01 -3.06080959E-02 
000058  5.61279325E-04  -1.35974555E+00 -4.96176687E-01 -4.58064206E-01   2.39004541E-02 -4.73126681E-01  2.55489630E-01 
000059  5.59840347E-04  -1.19507074E+00 -4.08539158E-01  4.96919589E-01   1.74785001E-01  2.59602204E-01 -5.67806239E-02 
