0.00000000E+00  0.00000000E+00  0.00000000E+00   -4.9253315720878160E-01  2.5216583578782031E-01 -2.4036732142096129E-01   -0.0000000000000000E+00    7.0748589130729121E-17  5.1938617089627921E-17    1.8932872330859003E-02 -2.5195636404426727E-03 -5.9032969078750899E-03   6.34694099E-03 6.10500000E-03 2.19000000E-04 
1.25000000E-01  5.45000000E+02  2.32420000E+04   -4.9246439581721912E-01  2.5209712080213126E-01 -2.4036727501508787E-01   -1.9306232289571173E-07    6.0561053694089471E-09  5.7031930401029934E-08    1.8932832961638304E-02 -2.5195876040719888E-03 -5.9032804795312501E-03   1.44526005E-01 1.44157000E-01 3.00000000E-05 
2.50000000E-01  8.77000000E+02  4.31680000E+04   -4.9204168420933841E-01  2.5167441151590397E-01 -2.4036727269343444E-01   -9.6587749930513620E-09    1.2699164049083772E-08  5.3104546545884940E-08    1.8932834932302793E-02 -2.5195864277343469E-03 -5.9032793824631497E-03   2.68584013E-01 2.66204000E-01 9.81000000E-04 
3.75000000E-01  1.35800000E+03  6.30350000E+04   -4.9091751953239476E-01  2.5055024790305491E-01 -2.4036727162933985E-01   -4.4269528804645636E-09    1.9065062600943948E-08  5.0687186034665269E-08    1.8932832329968497E-02 -2.5195850566056229E-03 -5.9032823188200200E-03   3.92858982E-01 3.89551000E-01 9.81000000E-04 
5.00000000E-01  1.81200000E+03  8.33770000E+04   -4.8999820894398044E-01  2.4963093271735931E-01 -2.4036727622662113E-01    1.9126070062376119E-08    2.5514017348126384E-08  5.7522773177284759E-08    1.8932833498480250E-02 -2.5195868827304633E-03 -5.9032818302520284E-03   5.19968033E-01 5.15635000E-01 9.81000000E-04 
6.25000000E-01  2.13500000E+03  1.02755000E+05   -4.8914035909622050E-01  2.4877308212118818E-01 -2.4036727697503232E-01    3.1136151554321835E-09    3.2723273944431108E-08  5.8849332001922864E-08    1.8932835394783035E-02 -2.5195843120137439E-03 -5.9032795110416317E-03   6.40616894E-01 6.35282000E-01 9.81000000E-04 
7.50000000E-01  2.53000000E+03  1.23083000E+05   -4.8723529591881376E-01  2.4686802094300875E-01 -2.4036727497580501E-01   -8.3173855303331926E-09    4.0279550225476143E-08  5.9699218521342473E-08    1.8932838533296401E-02 -2.5195843787774721E-03 -5.9032771085041312E-03   7.67372847E-01 7.60624000E-01 1.38400000E-03 
8.75000000E-01  2.78600000E+03  1.41950000E+05   -4.8471332786110066E-01  2.4434605205948379E-01 -2.4036727580161688E-01    3.4356251840835525E-09    4.7300080297511084E-08  5.4847777381155152E-08    1.8932842956348311E-02 -2.5195853505643939E-03 -5.9032761383546089E-03   8.84619951E-01 8.76874000E-01 1.38400000E-03 
1.00000000E+00  3.14400000E+03  1.60901000E+05   -4.8190974115000307E-01  2.4154246407983582E-01 -2.4036727707016725E-01    5.2775502473210729E-09    5.4277104215979952E-08  5.9590097061562951E-08    1.8932841643821932E-02 -2.5195863517756927E-03 -5.9032784311755038E-03   1.00293398E+00 9.94121000E-01 1.38400000E-03 
