0000 
001024 
0.00000000E+00 
000000  9.76562500E-04  -1.94737359E-01  1.45351616E-01  6.97225999E-02  -7.27746655E-02 -6.86266200E-01 -1.10351883E+00 
000001  9.76562500E-04   5.16158904E-01  1.01320008E+00 -1.42671380E+00  -4.45688155E-02 -5.68216050E-01 -2.92792452E-01 
000002  9.76562500E-04  -6.16702720E-01  5.02852833E-01  1.34200574E+00  -1.68850955E-01  3.42165144E-02 -3.34625193E-02 
000003  9.76562500E-04  -2.20271258E-01  1.48770810E-01  3.04879538E-01   5.20634674E-01 -3.62348208E-01 -7.80321420E-01 
000004  9.76562500E-04  -4.32864246E-01 -6.72021089E-02 -7.25209712E-02   2.66549118E-01 -7.61013871E-01  2.93506561E-01 
000005  9.76562500E-04  -2.86334817E-01  1.05296333E-01  6.52049604E-01   5.81231757E-01 -1.39329004E-01  6.25782335E-01 
000006  9.76562500E-04   7.61573785E-01  6.07655618E-01  6.42617357E-02   5.71390278E-01  5.02526136E-02  4.33614119E-01 
000007  9.76562500E-04  -2.32047334E-01  4.80387261E-02  2.98715680E-01  -5.81085757E-01  6.13455290E-01 -3.00926189E-01 
000008  9.76562500E-04   3.82333894E-01  4.48050100E-01  2.60224688E-01  -8.91797707E-01 -2.82629888E-02  7.75481232E-01 
000009  9.76562500E-04   2.15289979E-01 -2.96242088E-01  2.30184684E-01  -4.76876610E-02 -5.79201350E-01  6.71881049E-01 
000010  9.76562500E-04  -2.59210220E-01  7.85291616E-01  8.59899190E-01  -2.26912456E-01 -2.41177827E-01  2.52516505E-01 
000011  9.76562500E-04   1.04406228E+00 -1.69281897E+00 -1.81842265E+00   5.90869082E-01 -8.06220706E-03 -5.83740609E-02 
000012  9.76562500E-04  -2.11146419E+00  2.60961941E-01  1.13947559E-01   2.06152343E-03 -3.04316455E-01  2.36043195E-01 
000013  9.76562500E-04   2.62945326E-01  5.52954790E-01 -9.78659901E-01   4.83334907E-01  5.48021546E-01 -4.03689798E-01 
000014  9.76562500E-04  -8.12407153E-02 -6.52348200E-01 -6.11187045E-02   4.82310133E-01 -5.05860838E-01 -6.87421624E-01 
000015  9.76562500E-04   3.24926009E-01  4.07577852E-02  1.11272853E-01  -2.80884463E-01 -2.82420383E-01  6.53661133E-01 
000016  9.76562500E-04   3.92662796E-01  2.46632188E-01 -7.65184796E-01  -2.78465938E-01  7.36477410E-02 -6.90709545E-01 
000017  9.76562500E-04   9.71615260E-01  1.35319540E+00  6.07287919E-01   1.48725425E-01 -1.60962533E-01 -3.60485923E-01 
000018  9.76562500E-04   1.77344093E-01 -5.67192452E-01  3.81513048E-01  -5.71225453E-02 -8.75671248E-01  4.75609047E-02 
000019  9.76562500E-04  -1.19194233E-01 -7.08557365E-02  2.99153775E-01  -5.63256176E-01 -2.13996928E-01  2.20200329E-01 
000020  9.76562500E-04  -5.23352034E-01  1.30898271E-01  3.00570244E-01   6.89606189E-02  8.05639408E-01  5.98631277E-01 
000021  9.76562500E-04  -2.21581280E-01  8.05258948E-01  1.45430494E+00  -1.21881437E-01  9.80140511E-02 -3.21826450E-01 
000022  9.76562500E-04   3.21059380E-01 -2.63618251E-01 -7.78338012E-02  -3.23414387E-01  3.03831859E-01  4.41125559E-01 
000023  9.76562500E-04   5.62018917E-01  2.05770540E-01  1.68138037E-01  -7.97205808E-01 -1.43612465E-01  7.52781879E-01 
000024  9.76562500E-04   4.02389509E-01 -1.79130626E-02 -2.38474032E-01   3.38064577E-01 -4.79079908E-01  1.63239405E-01 
000025  9.76562500E-04  -3.08867036E-01 -3.01406523E-01  2.35256381E-01  -2.55032186E-01  5.59336391E-02 -9.98630982E-02 
000026  9.76562500E-04  -2.10626719E+00  3.65242479E-01  7.23262590E-01   3.09654644E-01  3.68902952E-04  4.79792160E-02 
000027  9.76562500E-04   2.32010337E-01  1.79631273E+00  7.94231147E-02   5.57353843E-01 -8.88526363E-02 -9.88815861E-02 
000028  9.76562500E-04  -4.25441349E-01 -2.97405132E-01 -5.01870787E-01  -6.47411117E-02 -4.61543425E-02 -2.90732973E-01 
000029  9.76562500E-04  -2.14681909E-01  1.61463424E-01  2.02075835E+00   3.88976350E-02 -1.27564851E-01 -3.25331765E-01 
000030  9.76562500E-04   1.62166439E-01 -2.49808410E-01  3.12270926E-01  -3.80424062E-01  1.70663167E-01 -5.18135821E-01 
000031  9.76562500E-04   2.91647963E-01  1.24064213E+00 -6.23018366E-01  -1.20699468E-01 -5.68319844E-01  2.62381641E-01 
000032  9.76562500E-04   6.22959637E-01 -1.64084941E-01 -9.96673238E-01  -7.28981256E-01  5.97626443E-01 -4.19425002E-01 
000033  9.76562500E-04   1.37466240E-01  7.04015451E-01 -4.77402320E-01  -1.90032672E-01 -1.80755475E-01 -2.44938028E-02 
000034  9.76562500E-04   7.28734277E-02  4.69390919E-02  2.68703584E-01   3.65771895E-01 -7.38374066E-01 -3.11927102E-01 
000035  9.76562500E-04  -9.71159345E-01  2.20752717E-01  4.90345849E-01  -1.75433805E-01  6.95477841E-01 -2.03686312E-01 
000036  9.76562500E-04   5.21272312E-01  1.96279504E-01 -1.14809896E+00  -3.44641087E-01 -2.20014866E-01 -4.72610868E-01 
000037  9.76562500E-04  -7.20427025E-02  6.18459562E-01  8.05699928E-01   1.56765553E-01 -7.78540718E-01 -2.19708033E-01 
000038  9.76562500E-04   1.12518273E+00  2.37580790E+00  4.20060188E-02  -2.25565492E-01  9.78405966E-02  3.92233453E-01 
000039  9.76562500E-04   5.36942049E-02 -5.85006930E-01 -1.34980402E-01   4.20096818E-01 -8.52215443E-02 -6.57109271E-01 
000040  9.76562500E-04  -4.51488378E-01  7.20659839E-01  1.00759315E-01   6.05877366E-01 -5.74630399E-01 -3.41839702E-01 
000041  9.76562500E-04  -7.31914054E-03  8.13881006E-01  6.64610878E-01   5.39165307E-01 -2.23320256E-01  5.74660816E-01 
000042  9.76562500E-04  -3.12302413E-01  1.48746580E+00 -6.72647033E-01   5.76902386E-01 -4.36092274E-01 -4.35092616E-01 
000043  9.76562500E-04   4.43778608E-01 -3.66690065E-01  4.33131886E-02   4.39029914E-01 -1.26123236E-01  6.71075363E-02 
000044  9.76562500E-04  -5.84008203E-01  1.38347352E-02  7.65849728E-02   1.21353341E-02  2.12932587E-01 -6.65621429E-02 
000045  9.76562500E-04  -1.32790906E-01  6.72399939E-01  1.58791712E-03  -2.83448653E-01 -2.31194903E-01  2.41762277E-01 
000046  9.76562500E-04   4.55574396E-01 -1.01139158E-01  2.22927079E-01   3.04087601E-01 -1.63859585E-01  4.28372831E-01 
000047  9.76562500E-04   2.98685325E-01  2.16786011E-01  2.88643494E-01  -3.40464844E-01 -9.97457536E-02  5.23371673E-01 
000048  9.76562500E-04   3.23746106E-01 -4.15738984E-01 -1.73603198E-01   1.99338624E-01  4.21040129E-01 -9.30675503E-01 
000049  9.76562500E-04   6.12820263E-01  2.90274002E-01 -3.31100607E-01   7.90460975E-01  5.61821079E-01 -2.82833312E-01 
000050  9.76562500E-04  -2.02050117E+00  6.65467752E-01 -3.32342391E+00   1.02485411E-01 -5.40814547E-02 -2.70526992E-01 
000051  9.76562500E-04   2.93313691E-01 -4.26716958E-01  1.76432601E-01  -6.35779571E-01  2.14077426E-01 -9.07811563E-02 
000052  9.76562500E-04  -6.39456178E-01  3.73202367E-01  1.53202478E-01  -2.49683860E-01 -1.70741008E-01  1.23619790E-01 
000053  9.76562500E-04   1.01291765E+00 -4.78799736E-01  1.03484115E+00   1.36896770E-01 -7.58388263E-02 -7.56292320E-01 
000054  9.76562500E-04   6.03569292E-01  1.23742090E+00 -2.22357979E-01   1.91430735E-01 -4.49208010E-01  2.51280201E-01 
000055  9.76562500E-04  -3.99134381E-01 -2.58354839E-01  6.56659007E-02   2.40063189E-02 -4.15467077E-01  6.61885460E-01 
000056  9.76562500E-04   5.78857679E-01  1.81495709E+00 -3.19713770E-01  -1.23082247E-02  4.46979260E-01 -5.42945627E-01 
000057  9.76562500E-04  -2.67031568E-01  5.82339592E-01 -1.25416198E+00   5.53525475E-01  4.72711826E-01  4.10838680E-02 
000058  9.76562500E-04  -3.79371353E-01 -1.45784447E-01 -1.69627921E-02  -5.55894602E-01  7.97214096E-02  1.96758202E-01 
000059  9.76562500E-04  -3.09503535E+00 -1.19975589E+00 -2.64030367E-01  -7.77538440E-02  2.48066264E-01  5.75349519E-01 
000060  9.76562500E-04   1.90827166E-01  2.08422756E-01 -6.63765945E-02  -1.28777798E-01  1.09624367E+00 -1.68166224E-01 
000061  9.76562500E-04   6.82329748E-03  4.39782019E-01 -5.17500015E-01   2.68700303E-01  2.74160229E-01  6.94560761E-01 
000062  9.76562500E-04   2.45902167E-01  1.57283650E-01 -4.42190809E-01  -3.42270554E-01 -3.16003209E-01  5.79845979E-01 
000063  9.76562500E-04   2.49668676E-01 -2.63647631E-01 -1.83627004E-01  -3.31658203E-01 -1.59326858E-01  6.02072674E-01 
000064  9.76562500E-04   4.77297082E-02 -3.86589183E-02  4.55136415E-01   4.55640824E-01  1.34341941E-01  6.17682930E-01 
000065  9.76562500E-04  -8.81808234E-01 -1.73937856E-01 -6.40866502E-02  -5.72325348E-01  1.31002207E-01  5.42392511E-02 
000066  9.76562500E-04   6.09617266E-01  3.56829068E-01  5.25906544E-01  -4.09384406E-01 -6.84020196E-01 -1.94279410E-01 
000067  9.76562500E-04   3.08266312E-01  1.83404838E-01  3.99905386E-01  -9.88874307E-02 -8.78331907E-01  4.97328466E-01 
000068  9.76562500E-04  -2.83753920E-01  9.10979472E-01 -8.48410180E-01   8.62237527E-01 -8.32335228E-02  4.13857105E-02 
000069  9.76562500E-04   3.26662874E-02 -6.12799275E-01 -2.33255709E-01  -2.77186725E-01 -5.08157955E-01  3.15348659E-01 
000070  9.76562500E-04  -6.33065351E-02 -1.05315622E+00 -6.78142065E-01  -2.58824917E-01  1.40410908E-01 -3.46442697E-01 
000071  9.76562500E-04  -1.09135796E+00  9.98663211E-03 -7.88200281E-01  -5.68655197E-01  1.85022182E-01 -2.33157281E-01 
000072  9.76562500E-04   1.07496458E+00 -6.17690561E-01 -6.39886263E-01   1.07200293E-01 -1.57902483E-01 -2.01416346E-01 
000073  9.76562500E-04  -3.30158712E-01  2.12702719E-01  1.32655549E-01   4.80090413E-01  4.98999147E-01  2.24575311E-01 
000074  9.76562500E-04  -4.99364368E-01 -1.79292348E-02 -1.35763147E-01   4.04538096E-01  8.65813434E-01  4.31114672E-01 
000075  9.76562500E-04   1.04563779E+00  5.12071467E-01  1.07769258E-01   4.61151444E-02 -7.41209700E-02 -2.69653914E-01 
000076  9.76562500E-04   3.00336600E-01 -2.06790312E-01 -1.18871420E+00   1.78802580E-01 -4.15426446E-01  4.16737619E-01 
000077  9.76562500E-04   1.35718666E-01  2.14220039E-01  7.22947710E-01  -3.64264129E-01 -5.62448569E-01 -5.36238703E-01 
000078  9.76562500E-04   1.73462961E-02 -4.48169185E-02 -9.79591273E-02   2.76254131E-01  2.39452033E-01 -4.69310155E-01 
000079  9.76562500E-04   1.20396003E-01  9.78323511E-02 -6.42941288E-01   6.36502332E-01  3.55758083E-02  7.77973506E-02 
000080  9.76562500E-04  -5.97528146E-02  6.42054668E-03  1.71616019E-01  -1.46943508E-01  2.67408411E-01  1.29450448E-01 
000081  9.76562500E-04   6.14194706E-01 -3.68646764E-01  2.23249679E-02  -6.54599352E-01 -5.46454151E-01 -2.80152565E-01 
000082  9.76562500E-04   1.09952100E-01 -1.18708131E-01 -3.43743970E-01  -3.63382036E-01 -1.12429965E-02  7.05118541E-01 
000083  9.76562500E-04  -2.61144294E+00  2.74938976E+00  2.25782642E+00   2.14135655E-01  2.03714908E-01 -1.41560866E-01 
000084  9.76562500E-04  -5.00145816E-01 -9.15824550E-01  8.75593551E-01  -1.65255987E-01  2.27968972E-01  2.94823395E-01 
